log_leafP_sitemean,Species,log_leafP
-0.059358923,Erisma uncinatum,-0.280836753
-0.059358923,Inga sp,-0.108003292
-0.059358923,Inga sp,-0.117137237
-0.059358923,Inga sp,-0.057484397
-0.125493816,Eschweilera coriacea,-0.148741651
-0.125493816,Eschweilera coriacea,-0.008773924
-0.125493816,Eschweilera sp,-0.148741651
-0.125493816,Eschweilera sp,-0.070581074
-0.125493816,Eschweilera sp,-0.22184875
-0.125493816,Eschweilera sp,-0.13076828
-0.125493816,Eschweilera sp,-0.017728767
-0.125493816,Eschweilera sp,-0.065501549
-0.125493816,Eschweilera sp,-0.180456064
-0.125493816,Minquartia guianensis,-0.346787486
-0.125493816,Minquartia guianensis,-0.283996656
-0.125493816,Ocotea sp,-0.167491087
-0.125493816,Pouteria sp,-0.060480747
-0.125493816,Protium sp,-0.161150909
-0.125493816,Protium sp,-0.193820026
-0.125493816,Pseudolmedia laevis,-0.455931956
-0.125493816,Pseudolmedia laevis,-0.251811973
-0.125493816,Pseudolmedia laevis,-0.397940009
-0.125493816,Pseudolmedia laevis,-0.15490196
-0.125493816,Pseudolmedia laevis,-0.13667714
-0.125493816,Pseudolmedia laevis,-0.167491087
-0.125493816,Pseudolmedia laevis,0
-0.125493816,Pseudolmedia laevis,-0.119186408
-0.125493816,Pseudolmedia laevis,-0.13667714
-0.125493816,Pseudolmedia laevis,0.053078443
-0.125493816,Pseudolmedia laevis,-0.096910013
-0.125493816,Virola pavonis,-0.229147988
-0.125493816,Virola pavonis,-0.200659451
-0.087668725,Eschweilera coriacea,-0.13667714
-0.087668725,Eschweilera sp,-0.036212173
-0.087668725,Eschweilera sp,-0.251811973
-0.087668725,Iryanthera juruensis,-0.026872146
-0.087668725,Iryanthera juruensis,0.012837225
-0.087668725,Scleronema micranthum,-0.055517328
-0.104263931,Pouteria sp,0.03024947
-0.104263931,Protium sp,-0.059937954
-0.104263931,Licania heteromorpha,-0.291416835
-0.104263931,Ocotea sp,-0.057061073
-0.104263931,Ocotea sp,-0.165071316
-0.104263931,Ocotea sp,-0.062632076
-0.104263931,Ocotea sp,-0.124827369
-0.104263931,Aldina kunhardtiana,0.057165403
-0.19837313,Pouteria sp,-0.344547478
-0.19837313,Pouteria sp,-0.298254888
-0.19837313,Pouteria sp,-0.170762316
-0.19837313,Pouteria sp,-0.077856757
-0.19837313,Protium sp,-0.221213299
-0.19837313,Protium sp,-0.119907157
-0.19837313,Protium sp,-0.175996391
-0.19837313,Protium sp,-0.189923453
-0.19837313,Virola sp,-0.190068702
-0.19837313,Virola sp,-0.191891602
-0.19837313,Virola sp,-0.239909622
-0.19837313,Chrysophyllum sanguinolentum,-0.230980072
-0.19837313,Eschweilera bracteosa,0.007589987
-0.19837313,Eschweilera bracteosa,-0.325651418
-0.19837313,Minquartia guianensis,-0.295012291
-0.19837313,Ocotea sp,-0.297477513
-0.19837313,Aldina kunhardtiana,-0.127678919
-0.199943438,Aldina kunhardtiana,-0.124938737
-0.199943438,Chrysophyllum sanguinolentum,-0.229147988
-0.199943438,Eschweilera bracteosa,-0.327902142
-0.199943438,Eschweilera bracteosa,0.008600172
-0.199943438,Minquartia guianensis,-0.292429824
-0.199943438,Ocotea sp,-0.301029996
-0.199943438,Pouteria sp,-0.346787486
-0.199943438,Pouteria sp,-0.173925197
-0.199943438,Pouteria sp,-0.075720714
-0.199943438,Pouteria sp,-0.301029996
-0.199943438,Protium sp,-0.22184875
-0.199943438,Protium sp,-0.187086643
-0.199943438,Protium sp,-0.173925197
-0.199943438,Protium sp,-0.119186408
-0.199943438,Virola sp,-0.236572006
-0.199943438,Virola sp,-0.193820026
-0.199943438,Virola sp,-0.187086643
-0.052526715,Pouteria sp,0.139983544
-0.052526715,Protium sp,-0.019324892
-0.052526715,Protium sp,-0.04922962
-0.052526715,Sloanea sp,-0.119305346
-0.052526715,Virola sp,0.055297192
-0.052526715,Virola sp,-0.186073834
-0.052526715,Eschweilera bracteosa,-0.316952421
-0.052526715,Eschweilera bracteosa,-0.314678952
-0.052526715,Eschweilera bracteosa,-0.304589576
-0.052526715,Aldina kunhardtiana,0.243109034
-0.052526715,Aldina kunhardtiana,0.265478326
-0.052526715,Aldina kunhardtiana,0.28812893
-0.052526715,Aldina kunhardtiana,0.303560053
-0.050149429,Aldina kunhardtiana,0.243038049
-0.050149429,Aldina kunhardtiana,0.303196057
-0.050149429,Aldina kunhardtiana,0.264817823
-0.050149429,Aldina kunhardtiana,0.28780173
-0.050149429,Eschweilera bracteosa,-0.318758763
-0.050149429,Eschweilera bracteosa,-0.318758763
-0.050149429,Eschweilera bracteosa,-0.301029996
-0.050149429,Pouteria sp,0.139879086
-0.050149429,Protium sp,-0.017728767
-0.050149429,Protium sp,-0.050609993
-0.050149429,Sloanea sp,-0.119186408
-0.050149429,Virola sp,0.056904851
-0.050149429,Virola sp,-0.187086643
0.071173514,Pouteria sp,-0.061145932
0.071173514,Pouteria sp,-0.030163701
-0.031545744,Pouteria sp,0.009383792
-0.031545744,Pouteria sp,0.051385963
-0.031545744,Pouteria sp,0.051385963
-0.031545744,Pseudolmedia laevis,-0.133559521
-0.031545744,Pseudolmedia laevis,-0.044189106
-0.031545744,Pseudolmedia laevis,-0.016577112
-0.031545744,Dialium guianense,-0.025587446
-0.031545744,Dialium guianense,0.051385963
0.178596535,Pseudolmedia laevis,0.15685868
0.178596535,Pseudolmedia laevis,0.005434959
0.178596535,Pseudolmedia laevis,0.093509736
0.178596535,Pseudolmedia laevis,0.042197102
0.178596535,Pseudolmedia laevis,0.060897064
0.178596535,Pseudolmedia laevis,0.11334664
0.178596535,Pseudolmedia laevis,-0.030349339
0.178596535,Pseudolmedia laevis,0.047659614
0.178596535,Minquartia guianensis,0.325603037
0.016263548,Pourouma minor,-0.021380766
0.016263548,Pourouma minor,0.04815818
0.016263548,Pourouma minor,-0.027383922
0.016263548,Pourouma minor,0.001203927
0.016263548,Pourouma minor,0.074776435
0.016263548,Pourouma minor,0.026447386
0.016263548,Pourouma minor,0.062344072
0.016263548,Pourouma minor,0.074143253
0.016263548,Protium sp,0.08006231
0.016263548,Jacaranda copaia,0.063830883
0.016263548,Ocotea sp,0.115114417
0.052160428,Virola calophylla,-0.000905248
0.052160428,Dialium guianense,0.063705492
0.052160428,Licania heteromorpha,-0.220502896
0.052160428,Micropholis guyanensis,-0.066365765
0.052160428,Minquartia guianensis,0.010474475
0.052160428,Minquartia guianensis,-0.02307146
0.052160428,Minquartia guianensis,0.358899969
0.095308632,Pourouma minor,0.041289591
0.095308632,Pseudolmedia macrophylla,0.203371083
0.095308632,Pseudolmedia macrophylla,-0.052518023
0.095308632,Pseudolmedia macrophylla,0.130851669
0.095308632,Pseudolmedia macrophylla,0.161026692
0.095308632,Pseudolmedia macrophylla,0.138331667
0.095308632,Virola calophylla,0.182922905
0.010619889,Pseudolmedia laevis,-0.130266303
0.010619889,Pseudolmedia macrophylla,0.049083883
0.010619889,Pseudolmedia macrophylla,0.054606705
0.010619889,Pseudolmedia macrophylla,0.087210563
0.010619889,Tetragastris panamensis,-0.056753885
0.010619889,Eschweilera coriacea,-0.063824858
0.010619889,Eschweilera coriacea,-0.054997621
0.010619889,Eschweilera coriacea,-0.038087956
0.049433575,Pourouma minor,-0.095480461
0.049433575,Pseudolmedia laevis,-0.037494132
0.049433575,Pseudolmedia laevis,-0.064922021
0.049433575,Pseudolmedia laevis,-0.051404038
0.049433575,Pseudolmedia macrophylla,-0.007070183
0.049433575,Pseudolmedia macrophylla,0.157429156
0.049433575,Swartzia sp,0.067820132
0.049433575,Iryanthera juruensis,-0.046603074
0.264810353,Pouteria sp,0.326481723
0.264810353,Virola calophylla,0.256479119
0.264810353,Eschweilera coriacea,0.035120903
0.264810353,Guatteria sp,0.136488827
0.264810353,Iryanthera juruensis,0.025560955
-0.016626552,Scleronema micranthum,0.280332002
-0.016626552,Eschweilera coriacea,0.126267927
0.399053659,Achillea millefolium,0.283301229
0.399053659,Achillea millefolium,0.599883072
0.399053659,Achillea millefolium,0.522444234
0.399053659,Agrostis capillaris,0.08278537
0.399053659,Agrostis capillaris,0.622214023
0.399053659,Anthoxanthum odoratum,0.170261715
0.399053659,Calluna vulgaris,0.11058971
0.399053659,Carex arenaria,0.283301229
0.399053659,Carex flacca,0.201397124
0.399053659,Carex flacca,0.434568904
0.399053659,Carex flacca,0.544068044
0.399053659,Festuca rubra,0.269512944
0.399053659,Festuca rubra,-0.031517051
0.399053659,Festuca rubra,0.334453751
0.399053659,Galium verum,0.485721426
0.399053659,Galium verum,0.439332694
0.399053659,Galium verum,0.330413773
0.399053659,Holcus lanatus,0.442479769
0.399053659,Holcus lanatus,0.587710965
0.399053659,Holcus lanatus,0.615950052
0.399053659,Hydrocotyle vulgaris,0.029383778
0.399053659,Hydrocotyle vulgaris,0.380211242
0.399053659,Lolium perenne,0.551449998
0.399053659,Lolium perenne,0.624282096
0.399053659,Lotus corniculatus,0.225309282
0.399053659,Lotus corniculatus,0.365487985
0.399053659,Lotus corniculatus,0.383815366
0.399053659,Plantago lanceolata,0.5289167
0.399053659,Plantago lanceolata,0.62324929
0.399053659,Plantago lanceolata,0.161368002
0.399053659,Poa pratensis,0.255272505
0.399053659,Poa pratensis,0.436162647
0.399053659,Poa pratensis,0.389166084
0.399053659,Potentilla anserina,0.29666519
0.399053659,Potentilla anserina,0.495544338
0.399053659,Potentilla anserina,0.567026366
0.399053659,Rumex acetosa,0.447158031
0.399053659,Trifolium pratense,0.372912003
0.399053659,Trifolium pratense,0.390935107
0.399053659,Trifolium pratense,0.222716471
0.008698883,Pseudolmedia laevis,-0.091966147
0.008698883,Eschweilera coriacea,0.127859442
-0.081926116,Virola calophylla,-0.110353621
-0.081926116,Eschweilera coriacea,0.100039155
-0.081926116,Eschweilera coriacea,0.064521605
-0.081926116,Micropholis guyanensis,-0.295780036
-0.081926116,Micropholis guyanensis,-0.294760059
-0.081926116,Micropholis guyanensis,-0.278581193
0.218769094,Swartzia sp,0.035967102
0.218769094,Trichilia sp,0.085605304
0.218769094,Trichilia sp,0.167676587
0.218769094,Trichilia sp,0.241555941
0.218769094,Trichilia sp,0.180430638
0.218769094,Virola sp,0.199554484
0.218769094,Virola sp,0.130147526
0.039022799,Pouteria sp,0.313374014
0.039022799,Jacaranda copaia,0.158585599
0.039022799,Otoba glycycarpa,0.03616392
0.039022799,Otoba glycycarpa,-0.070564592
0.039022799,Otoba glycycarpa,-0.04619749
0.039022799,Otoba glycycarpa,0.071489865
-0.058583498,Virola calophylla,-0.063731407
-0.058583498,Iryanthera juruensis,-0.160097802
-0.080323975,Virola pavonis,-0.169755972
-0.080323975,Virola pavonis,-0.08720707
-0.080323975,Virola pavonis,-0.106807242
-0.080323975,Virola pavonis,-0.144059026
-0.080323975,Otoba glycycarpa,-0.116572943
-0.080323975,Otoba glycycarpa,-0.112144775
-0.080323975,Otoba glycycarpa,-0.107202209
-0.05818797,Virola pavonis,-0.101122897
-0.05818797,Virola pavonis,-0.0474862
-0.05818797,Virola pavonis,-0.026664654
-0.05818797,Micrandra spruceana,-0.292006482
-0.005827257,Pourouma guianensis,-0.026262252
-0.005827257,Pseudolmedia laevis,-0.14551951
-0.005827257,Iryanthera juruensis,-0.155752166
-0.005827257,Micrandra spruceana,0.052000853
0.263629151,Quercus rubra,0.559906625
0.263629151,Picea abies,0.245512668
0.263629151,Acer rubrum,0.359835482
0.263629151,Acer saccharum,0.376576957
0.263629151,Picea abies,0.23299611
0.263629151,Quercus rubra,0.222716471
0.263629151,Acer rubrum,0.352182518
0.263629151,Acer saccharum,0.371067862
0.263629151,Picea abies,0.225309282
0.263629151,Quercus alba,0.530199698
0.263629151,Quercus alba,0.204119983
0.263629151,Quercus alba,0.139879086
0.263629151,Quercus alba,0.113943352
0.263629151,Quercus alba,0.130333768
0.263629151,Quercus rubra,0.195899652
0.263629151,Quercus rubra,0.190331698
0.263629151,Quercus rubra,0.187520721
0.263629151,Picea abies,0.562292864
0.263629151,Picea abies,0.322219295
0.263629151,Acer saccharum,0.380211242
-0.003939263,Acer rubrum,-0.031517051
-0.003939263,Populus tremuloides,-0.050609993
0.118523026,Pourouma minor,0.000140845
0.329176112,Acer rubrum,0.278753601
0.329176112,Acer saccharum,0.447158031
0.329176112,Fagus grandifolia,0.230448921
0.329176112,Populus tremuloides,0.380211242
0.329176112,Quercus alba,0.322219295
0.329176112,Quercus robur,0.301029996
0.316689305,Quercus alba,0.322219295
0.316689305,Quercus rubra,0.301029996
0.316689305,Fagus grandifolia,0.230448921
0.316689305,Acer rubrum,0.278753601
0.316689305,Acer saccharum,0.447158031
0.095532098,Protium sp,0.012053168
0.095532098,Pseudolmedia laevis,0.072255322
0.095532098,Pseudolmedia laevis,-0.000600936
0.095532098,Pseudolmedia laevis,0.029970523
0.095532098,Pseudolmedia laevis,0.043495674
0.095532098,Trichilia sp,0.027471568
0.095532098,Trichilia sp,0.149216042
0.095532098,Trichilia sp,0.244819974
0.095532098,Eschweilera coriacea,-0.165639396
0.095532098,Eschweilera coriacea,-0.10509023
0.095532098,Eschweilera coriacea,-0.050809908
0.095532098,Iryanthera juruensis,-0.133257918
0.249174215,Sloanea sp,0.159670215
0.249174215,Swartzia sp,0.431285943
0.249174215,Dialium guianense,0.436558527
0.249174215,Dialium guianense,0.494592425
0.249174215,Dialium guianense,0.51005256
0.249174215,Eschweilera sp,-0.001551501
0.249174215,Inga sp,0.2407718
0.024514074,Erisma uncinatum,-0.21367345
0.024514074,Erisma uncinatum,-0.162707121
0.024514074,Erisma uncinatum,-0.150788268
0.024514074,Otoba glycycarpa,0.019680262
-0.07944347,Pourouma minor,-0.132936859
-0.07944347,Pouteria sp,-0.116042863
-0.07944347,Pouteria sp,-0.021239195
-0.07944347,Virola calophylla,-0.123838587
-0.07944347,Guatteria sp,-0.112338192
-0.07944347,Guatteria sp,-0.096349749
-0.07944347,Guatteria sp,-0.117125794
-0.07944347,Miconia sp,-0.178305907
-0.07944347,Miconia sp,-0.205678906
-0.07944347,Miconia sp,-0.168999281
-0.07944347,Otoba glycycarpa,0.032639766
-0.027095286,Pourouma guianensis,-0.032074595
-0.027095286,Pseudolmedia laevis,-0.129412091
-0.027095286,Virola calophylla,-0.087003692
-0.027095286,Guatteria sp,-0.064296681
-0.027095286,Inga sp,0.021277584
-0.027095286,Jacaranda copaia,-0.027745725
-0.027095286,Miconia sp,0.035692329
-0.027095286,Otoba glycycarpa,0.095896637
0.218123182,Inga sp,0.261737696
0.218123182,Inga sp,0.374455815
0.051185456,Jacaranda copaia,0.08278537
0.103749484,Acer saccharum,0.041392685
0.103749484,Fagus grandifolia,0.079181246
0.103749484,Quercus alba,0.278753601
0.103749484,Quercus robur,0.079181246
0.075211045,Quercus alba,0.113943352
0.075211045,Quercus alba,0.146128036
0.075211045,Quercus alba,0.176091259
0.075211045,Quercus alba,0.113943352
0.075211045,Quercus alba,0.278753601
0.075211045,Quercus rubra,0
0.075211045,Quercus rubra,0.041392685
0.075211045,Quercus rubra,0.079181246
0.075211045,Quercus rubra,0.079181246
0.075211045,Quercus rubra,0.041392685
0.075211045,Quercus rubra,0.113943352
0.075211045,Fagus grandifolia,0.079181246
0.075211045,Fagus grandifolia,0.079181246
0.075211045,Fagus grandifolia,0.079181246
0.075211045,Acer saccharum,0
0.075211045,Acer saccharum,0.041392685
0.075211045,Acer saccharum,0.113943352
0.075211045,Acer saccharum,-0.045757491
0.075211045,Acer saccharum,0.113943352
0.075211045,Acer saccharum,0.041392685
0.107259232,Quercus alba,0.278753601
0.107259232,Quercus rubra,0.079181246
0.107259232,Fagus grandifolia,0.079181246
0.107259232,Acer saccharum,0.041392685
0.151912479,Holcus lanatus,0.201397124
0.151912479,Rumex acetosella,0.198657087
0.123099996,Dialium guianense,0.068185862
0.087511779,Dialium guianense,0.068185862
0.087511779,Inga sp,-0.013228266
0.087511779,Pouteria sp,-0.148741651
0.370889866,Achillea millefolium,0.350248018
0.370889866,Achillea millefolium,0.411619706
0.370889866,Agrostis capillaris,0.136720567
0.370889866,Agrostis capillaris,0.167317335
0.370889866,Agrostis capillaris,0.371067862
0.370889866,Agrostis capillaris,0.382017043
0.370889866,Agrostis capillaris,0.376576957
0.370889866,Agrostis stolonifera,0.342422681
0.370889866,Anthoxanthum odoratum,0.117271296
0.370889866,Anthoxanthum odoratum,0.532754379
0.370889866,Anthoxanthum odoratum,0.170261715
0.370889866,Anthoxanthum odoratum,0.222716471
0.370889866,Anthoxanthum odoratum,0.465382851
0.370889866,Anthoxanthum odoratum,0.413299764
0.370889866,Carex flacca,0.252853031
0.370889866,Carex hirta,0.240549248
0.370889866,Dactylis glomerata,0.45331834
0.370889866,Dactylis glomerata,0.198657087
0.370889866,Dactylis glomerata,0.28780173
0.370889866,Dactylis glomerata,0.45331834
0.370889866,Dactylis glomerata,0.283301229
0.370889866,Dactylis glomerata,0.465382851
0.370889866,Festuca rubra,0.103803721
0.370889866,Festuca rubra,0.190331698
0.370889866,Festuca rubra,0.181843588
0.370889866,Holcus lanatus,0.212187604
0.370889866,Holcus lanatus,0.536558443
0.370889866,Holcus lanatus,0.456366033
0.370889866,Holcus lanatus,0.230448921
0.370889866,Holcus lanatus,0.271841607
0.370889866,Holcus lanatus,0.426511261
0.370889866,Lolium perenne,0.471291711
0.370889866,Lolium perenne,0.117271296
0.370889866,Lolium perenne,0.193124598
0.370889866,Lolium perenne,0.559906625
0.370889866,Lotus corniculatus,0.227886705
0.370889866,Lotus corniculatus,0.309630167
0.370889866,Lotus corniculatus,0.206825876
0.370889866,Molinia caerulea,0.164352856
0.370889866,Plantago lanceolata,0.146128036
0.370889866,Plantago lanceolata,0.474216264
0.370889866,Plantago lanceolata,0.423245874
0.370889866,Plantago lanceolata,0.374748346
0.370889866,Plantago lanceolata,0.28780173
0.370889866,Plantago lanceolata,0.195899652
0.370889866,Poa pratensis,0.318063335
0.370889866,Poa pratensis,0.23299611
0.370889866,Rumex acetosa,0.480006943
0.370889866,Rumex acetosa,0.51054501
0.370889866,Rumex acetosa,0.563481085
0.370889866,Rumex acetosa,0.709269961
0.370889866,Trifolium pratense,0.260071388
0.370889866,Trifolium pratense,0.301029996
0.370889866,Trifolium pratense,0.414973348
0.370889866,Trifolium pratense,0.382017043
0.370889866,Trifolium pratense,0.348304863
0.370889866,Trifolium pratense,0.42975228
0.370889866,Urtica dioica,0.679427897
0.243140744,Ligularia virgaurea,0.445604203
0.225732231,Gentiana straminea,0.401055726
0.225732231,Kobresia parva,0.128722284
0.225732231,Lamiophlomis rotata,0.273277897
0.225732231,Ligularia virgaurea,-0.042328414
0.225732231,Polygonum viviparum,0.404491618
0.225732231,Potentilla anserina,-0.017461914
0.255195533,Elymus nutans,0.415396231
0.255195533,Leymus secalinus,0.202567825
0.255195533,Stipa purpurea,-0.000576345
0.06553296,Schima superba,-0.060480747
0.06553296,Toxicodendron succedaneum,0.075546961
0.130884872,Spiraea alpina,0.112269768
0.130884872,Spiraea blumei,0.101747074
0.130884872,Potentilla fruticosa,0.084576278
0.130884872,Caragana jubata,0.140193679
0.130884872,Salix oritrepha,0.215637563
0.300800472,Artemisia capillaris,0.318520948
0.300800472,Artemisia capillaris,0.384009016
0.300800472,Artemisia capillaris,0.550192276
0.300800472,Artemisia mongolica,0.363892021
0.300800472,Artemisia mongolica,0.324091843
0.300800472,Artemisia mongolica,0.142574156
0.300800472,Artemisia mongolica,0.5312365
0.300800472,Artemisia mongolica,0.615044212
0.300800472,Artemisia mongolica,0.651781736
0.300800472,Artemisia sacrorum,0.284656298
0.300800472,Artemisia sacrorum,0.360527802
0.300800472,Artemisia sacrorum,0.350585817
0.300800472,Neopallasia pectinata,0.184359552
0.278232606,Ligularia virgaurea,0.252853031
0.278232606,Elymus nutans,0.164352856
0.278232606,Artemisia frigida,0.392696953
0.278232606,Galium verum,0.348304863
0.132760681,Rhus chinensis,0.143951116
0.132760681,Rhus chinensis,0.303412071
-0.200714646,Ternstroemia gymnanthera,-0.356547324
-0.200714646,Ternstroemia gymnanthera,-0.356547324
0.137383539,Rhododendron thymifolium,0.146128036
0.137383539,Caragana jubata,0.27392678
0.137383539,Salix oritrepha,0.180125875
-0.211197285,Dicranopteris dichotoma,-0.619788758
-0.211197285,Lycopodium cernuum,-0.26760624
-0.211197285,Myrsine africana,-0.244125144
-0.211197285,Myrsine africana,-0.060480747
-0.211197285,Pinus armandii,-0.366531544
-0.211197285,Pinus armandii,0.11058971
-0.211197285,Pinus yunnanensis,-0.619788758
-0.030088997,Artemisia frigida,-0.159560001
-0.030088997,Artemisia frigida,-0.107526252
-0.030088997,Artemisia sacrorum,-0.276962979
-0.030088997,Artemisia sacrorum,-0.182016572
-0.030088997,Artemisia sacrorum,-0.037000686
-0.030088997,Artemisia scoparia,-0.043121269
-0.030088997,Artemisia scoparia,0.044501799
-0.030088997,Artemisia scoparia,-0.131214174
-0.030088997,Artemisia scoparia,-0.123027666
-0.030088997,Artemisia scoparia,0.21232091
0.006724896,Achnatherum splendens,0.123851641
0.006724896,Achnatherum splendens,-0.040958608
0.006724896,Achnatherum splendens,-0.031517051
0.006724896,Achnatherum splendens,0.190331698
0.006724896,Achnatherum splendens,0.184691431
0.006724896,Achnatherum splendens,-0.244125144
0.006724896,Achnatherum splendens,-0.060480747
0.006724896,Achnatherum splendens,0.181843588
0.006724896,Achnatherum splendens,0.252853031
0.006724896,Achnatherum splendens,-0.744727495
0.006724896,Achnatherum splendens,0.008600172
0.006724896,Achnatherum splendens,-0.236572006
0.006724896,Achnatherum splendens,-0.080921908
0.006724896,Achnatherum splendens,0.037426498
0.006724896,Achnatherum splendens,0.161368002
0.006724896,Achnatherum splendens,-0.055517328
0.006724896,Achnatherum splendens,0.093421685
0.006724896,Achnatherum splendens,-0.026872146
0.006724896,Ammopiptanthus mongolicus,0.269512944
0.006724896,Artemisia ordosica,-0.096910013
0.006724896,Leymus secalinus,-0.040958608
0.006724896,Nitraria tangutorum,-0.036212173
0.006724896,Scorzonera mongolica var. putjatae,0.041392685
0.006724896,Scorzonera mongolica var. putjatae,0.041392685
0.006724896,Suaeda corniculata,0.198657087
0.074527014,Albizia julibrissin,0.240549248
0.074527014,Aralia chinensis,0.324282455
0.074527014,Camellia sinensis,-0.229147988
0.074527014,Camellia sinensis,-0.167491087
0.074527014,Camellia sinensis,-0.283996656
0.074527014,Camellia sinensis,-0.200659451
0.074527014,Castanopsis carlesii,-0.031517051
0.074527014,Castanopsis carlesii,-0.229147988
0.074527014,Castanopsis fargesii,-0.142667504
0.074527014,Castanopsis fargesii,-0.008773924
0.074527014,Castanopsis fargesii,-0.113509275
0.074527014,Cunninghamia lanceolata,-0.148741651
0.074527014,Cunninghamia lanceolata,0.029383778
0.074527014,Cunninghamia lanceolata,-0.004364805
0.074527014,Dalbergia hupeana,-0.040958608
0.074527014,Dalbergia hupeana,0.117271296
0.074527014,Lindera fragrans,-0.050609993
0.074527014,Prunus padus,0.139879086
0.074527014,Rhus chinensis,0.178976947
0.074527014,Toxicodendron succedaneum,-0.017728767
0.074527014,Toxicodendron succedaneum,0.214843848
0.074527014,Toxicodendron succedaneum,-0.050609993
0.074527014,Toxicodendron succedaneum,0.004321374
0.096228275,Rhus chinensis,0.086003706
0.096228275,Corylus heterophylla,0.176091259
0.096228275,Myrsine africana,0.043755127
0.096228275,Lyonia ovalifolia,0.018700499
0.096228275,Quercus fabri,0.112939976
-0.015493114,Pyracantha fortuneana,0.107888025
0.036296431,Pyracantha fortuneana,-0.306273051
0.047841571,Vitex negundo,0.08350262
0.047841571,Indigofera pseudotinctoria Matsum.,0.136086097
0.107413098,Litsea pungens,0.328379603
0.107413098,Castanea sequinii,0.143639235
0.107413098,Lyonia ovalifolia,-0.044793462
0.107413098,Quercus fabri,0.239549721
-0.095804881,Rosa cymosa,-0.083546051
-0.095804881,Viburnum utile,-0.038104526
-0.095804881,Myrsine africana,-0.138465589
-0.095804881,Pyracantha fortuneana,-0.092051478
-0.095804881,Rosa multiflora,-0.163675884
-0.030368035,Cipadessa cinerascens,-0.298432015
-0.030368035,Rhus chinensis,0.015359755
-0.030368035,Phyllanthus emblica,-0.008773924
-0.051129216,Pyracantha fortuneana,-0.053056729
-0.051129216,Zanthoxylum armatum,0.099680641
-0.051129216,Quercus fabri,-0.050609993
-0.090468297,Quercus fabri,-0.081445469
-0.090468297,Myrsine africana,-0.089375595
-0.090468297,Rhus chinensis,-0.135488919
-0.131885686,Viburnum utile,-0.063486258
-0.131885686,Rosa cymosa,-0.447331784
-0.131885686,Pyracantha fortuneana,-0.149966742
-0.053391532,Albizia julibrissin,0.178976947
-0.053391532,Dicranopteris dichotoma,-0.167491087
-0.053391532,Rhodomyrtus tomentosa,-0.107905397
0.075410063,Corylus heterophylla,0.135132651
0.075410063,Lyonia ovalifolia,0.117933835
0.075410063,Pyracantha fortuneana,0.025715384
0.075410063,Quercus fabri,0.04060234
