log_leafNP_sitemean,Species,log_leafNP
1.288936133,Quercus robur,1.289686479
1.288936133,Quercus robur,1.217483944
1.288936133,Quercus robur,1.195745947
1.288936133,Quercus robur,1.249087128
1.288936133,Fagus sylvatica,1.314877992
1.288936133,Fagus sylvatica,1.330751877
1.288936133,Fagus sylvatica,1.371727383
1.288936133,Fagus sylvatica,1.358252198
1.105337801,Potentilla bifurca,1.335389217
1.105337801,Stipa glareosa,0.86453025
1.123600237,Stipa glareosa,1.259756506
0.981912991,Gardenia jasminoides,0.951337519
0.981912991,Mangifera indica,1.049218023
0.981912991,Psidium guajava,0.915927212
0.981912991,Ziziphus jujuba,0.966610987
1.034776427,Orinus thoroldii,0.980535548
1.034776427,Stipa gobica,0.990889124
1.201199666,Kobresia macrantha,1.370019753
1.201199666,Orinus thoroldii,1.129447196
1.201199666,Potentilla bifurca,1.12083562
1.201199666,Stipa gobica,1.207646398
1.252537548,Ceratoides latens,1.35831564
1.252537548,Ceratoides latens,1.352568386
1.252537548,Chloris virgata,1.103803721
1.252537548,Nitraria sibirica,1.298853076
1.252537548,Nitraria sibirica,1.298853076
1.252537548,Reaumuria songarica,1.341830057
1.252537548,Reaumuria songarica,1.612147838
1.082896688,Kobresia capillifolia,1.264252598
1.274883463,Halostachys caspica,1.3872118
1.274883463,Kalidium foliatum,1.162265614
1.225594463,Festuca ovina,1.289142836
1.225594463,Kobresia robusta,1.398981067
1.202148315,Leymus secalinus,1.221414238
1.202148315,Leymus secalinus,1.512284063
1.202148315,Phragmites communis,1.080265627
1.202148315,Phragmites communis,1.197004728
1.202148315,Phragmites communis,1.197004728
1.202148315,Phragmites communis,1.227372442
1.202148315,Salicornia europaea,1.190051418
1.139971944,Potentilla parvifolia,1.231141027
1.139971944,Rumex acetosa,1.14652624
1.09422402,Kobresia humilis,0.943884058
1.09422402,Kobresia parva,1.091247794
1.09422402,Koeleria cristata,1.184015278
1.09422402,Oxytropis ochrocephala,1.199977691
1.244733635,Potentilla glabra,1.246757774
1.244733635,Rhododendron thymifolium,1.195393885
1.244733635,Salix oritrepha,1.265445649
1.244733635,Spiraea alpina,1.2471244
1.06256025,Rhododendron thymifolium,1.150203748
1.06256025,Salix oritrepha,1.076869934
1.210334302,Ligularia virgaurea,1.08686167
1.210334302,Stellera chamaejasme,1.275545161
0.987529107,Elymus nutans,0.689308859
0.987529107,Elymus nutans,0.853698212
0.987529107,Elymus nutans,0.681241237
0.987529107,Festuca ovina,1.012837225
0.987529107,Kobresia capillifolia,1.273695588
0.987529107,Kobresia capillifolia,1.244277121
0.987529107,Kobresia pygmaea,1.231214648
0.987529107,Poa annua,0.85308953
0.987529107,Polygonum viviparum,0.960946196
0.987529107,Polygonum viviparum,0.990782692
0.987529107,Potentilla anserina,0.98811284
0.987529107,Potentilla anserina,1.008174184
0.987529107,Rhododendron fastigiatum,1.139879086
1.285739654,Reaumuria soongorica,1.448397103
1.285739654,Salsola collina,1.259832699
1.285739654,Ceratoides latens,1.350635608
1.285739654,Nitraria tangutorum,1.199206479
1.019673746,Stipa purpurea,1.160468531
1.019673746,Potentilla bifurca,0.943988875
1.019673746,Kobresia robusta,1.174059808
1.019673746,Artemisia frigida,0.869818208
1.243042193,Elymus nutans,1.100715087
1.243042193,Polygonum viviparum,1.167021796
1.047145514,Festuca ovina,1.029383778
1.047145514,Poa annua,1.095518042
1.047145514,Koeleria cristata,1.104828404
1.158530545,Gentiana straminea,1.072489329
1.158530545,Oxytropis ochrocephala,1.216850817
1.158530545,Polygonum viviparum,1.100746169
1.158530545,Potentilla parvifolia,1.091519451
1.158530545,Salix oritrepha,1.09787356
1.158530545,Spiraea alpina,1.153792049
