sitename,year_start,year_end,lon,lat,elv
i_-4.8067328_57.293836_227,1990,2015,-4.8067328,57.293836,227
i_-4.8305278_38.0836898_531,1990,2015,-4.8305278,38.0836898,531
i_-4.8956528_38.3651389_654,1990,2015,-4.8956528,38.3651389,654
i_-4.9422295_39.3675459_419,1990,2015,-4.9422295,39.3675459,419
i_-4.9585555_42.6665252_1021,1990,2015,-4.9585555,42.6665252,1021
i_-40_-19.2_28,1990,2015,-40,-19.2,28
i_-44_-21.23_919,2008,2008,-44,-21.23,919
i_-46_-23_727,1990,2015,-46,-23,727
i_-46.37_-23.83_100,1991,1992,-46.37,-23.83,100
i_-46.37_-23.83_80,1991,1992,-46.37,-23.83,80
i_-46.37_-23.83_830,1991,1992,-46.37,-23.83,830
i_-46.37_-23.83_850,1991,1992,-46.37,-23.83,850
i_-47.33_-2.19_66,2002,2002,-47.33,-2.19,66
i_-47.33_-2.19_88,1990,2015,-47.33,-2.19,88
i_-47.51_-15.15_740,1999,2000,-47.51,-15.15,740
i_-47.53_-2.18_62,1990,2015,-47.53,-2.18,62
i_-48.3_-21.25_603,2010,2010,-48.3,-21.25,603
i_-48.45_-1.45_6,2003,2003,-48.45,-1.45,6
i_-48.45_-1.45_8,1990,2015,-48.45,-1.45,8
i_-5_41_846,1990,2015,-5,41,846
i_-5.0068813_56.9603788_295,1990,2015,-5.0068813,56.9603788,295
i_-5.0418843_39.7854028_426,1990,2015,-5.0418843,39.7854028,426
i_-5.0736773_56.6774207_434,1990,2015,-5.0736773,56.6774207,434
i_-5.0786435_38.3433333_610,1990,2015,-5.0786435,38.3433333,610
i_-5.0808889_42.3653233_815,1990,2015,-5.0808889,42.3653233,815
i_-5.1088935_40.0659953_418,1990,2015,-5.1088935,40.0659953,418
i_-5.1284932_43.2646669_311,1990,2015,-5.1284932,43.2646669,311
i_-5.1499596_42.6448787_995,1990,2015,-5.1499596,42.6448787,995
i_-5.1621482_37.8960741_326,1990,2015,-5.1621482,37.8960741,326
i_-5.2274444_39.7635972_406,1990,2015,-5.2274444,39.7635972,406
i_-5.2283787_40.505_1110,1990,2015,-5.2283787,40.505,1110
i_-5.275_56.253889_45,1990,2015,-5.275,56.253889,45
i_-5.3159515_41.6841451_760,1990,2015,-5.3159515,41.6841451,760
i_-5.3234788_56.1266799_179,1990,2015,-5.3234788,56.1266799,179
i_-5.3307077_43.3335265_355,1990,2015,-5.3307077,43.3335265,355
i_-5.3425_42.81_1085,1990,2015,-5.3425,42.81,1085
i_-5.3659276_43.4699469_144,1990,2015,-5.3659276,43.4699469,144
i_-5.3825942_42.7531087_1057,1990,2015,-5.3825942,42.7531087,1057
i_-5.4_41.4_765,2001,2001,-5.4,41.4,765
i_-5.4106065_38.1489861_481,1990,2015,-5.4106065,38.1489861,481
i_-5.43_41.43_738,2001,2001,-5.43,41.43,738
i_-5.4441111_38.2864306_574,1990,2015,-5.4441111,38.2864306,574
i_-5.4776158_38.4302639_580,1990,2015,-5.4776158,38.4302639,580
i_-5.5259028_37.8453889_424,1990,2015,-5.5259028,37.8453889,424
i_-5.5485749_36.3854131_304,1990,2015,-5.5485749,36.3854131,304
i_-5.5594074_37.9828334_680,1990,2015,-5.5594074000000004,37.9828334,680
i_-5.5640324_39.5694213_540,1990,2015,-5.5640324,39.5694213,540
i_-5.568333_36.380556_321,1990,2015,-5.568333,36.380556,321
i_-5.5805455_42.7309596_1029,1990,2015,-5.5805455,42.7309596,1029
i_-5.59_40.4328334_1071,1990,2015,-5.59,40.4328334,1071
i_-5.6245338_40.5696039_895,1990,2015,-5.6245338,40.5696039,895
i_-5.6590707_40.7129192_904,1990,2015,-5.6590707,40.7129192,904
i_-5.696944_56.601944_276,1990,2015,-5.696944,56.601944,276
i_-5.7635266_41.1295821_818,1990,2015,-5.7635266,41.1295821,818
i_-5.7767593_40.4103426_948,1990,2015,-5.7767593,40.4103426,948
i_-5.7817367_37.3685749_129,1990,2015,-5.7817367,37.3685749,129
i_-5.8_41_824,2001,2001,-5.8,41,824
i_-5.8140411_42.8448768_1452,1990,2015,-5.8140411,42.8448768,1452
i_-5.8463535_40.6840505_977,1990,2015,-5.8463535,40.6840505,977
i_-5.8772828_38.5161818_500,1990,2015,-5.8772828,38.5161818,500
i_-5.8812323_40.8271819_865,1990,2015,-5.8812323,40.8271819,865
i_-5.8920606_43.1177273_1036,1990,2015,-5.8920606,43.1177273,1036
i_-5.8935972_40.101213_869,1990,2015,-5.8935972,40.101213,869
i_-5.9283009_40.2445324_560,1990,2015,-5.9283009,40.2445324,560
i_-5.93_36.46_188,1990,2015,-5.93,36.46,188
i_-5.9456528_38.7969305_386,1990,2015,-5.9456528,38.7969305,386
i_-5.9460101_41.819101_740,1990,2015,-5.9460101,41.819101,740
i_-5.9549509_42.1277044_814,1990,2015,-5.9549509,42.1277044,814
i_-50.13_-28.89_1100,2008,2008,-50.13,-28.89,1100
i_-50.14_-28.96_1089,2007,2007,-50.14,-28.96,1089
i_-50.14_-28.96_966,1990,2015,-50.14,-28.96,966
i_-50.46_-29.16_893,2007,2007,-50.46,-29.16,893
i_-50.46_-29.16_954,1990,2015,-50.46,-29.16,954
i_-50.75_-25.25_877,1997,1997,-50.75,-25.25,877
i_-51.46198_-1.73571_33,1990,2015,-51.46198,-1.73571,33
i_-51.462_-1.736_45,2002,2002,-51.462,-1.736,45
i_-51.46291_-1.73673_33,1990,2015,-51.46291,-1.73673,33
i_-52.19028_-0.89444_112,2003,2003,-52.19028,-0.89444,112
i_-52.19028_-0.89444_195,2003,2003,-52.19028,-0.89444,195
i_-52.19028_-0.89444_98,1990,2015,-52.19028,-0.89444,98
i_-52.68_4.08_145,1990,2015,-52.68,4.08,145
i_-52.72_-26.38_843,1990,2015,-52.72,-26.38,843
i_-52.88_5.3_43,1990,2015,-52.88,5.3,43
i_-54.95_-2.85_198,2000,2004,-54.95,-2.85,198
i_-54.95472_-2.85111_198,2002,2002,-54.95472,-2.85111,198
i_-54.95472222_-2.851111111_196,1990,2015,-54.95472222,-2.851111111,196
i_-55.33_-11.41_337,1990,2015,-55.33,-11.41,337
i_-55.92_-27.47_150,1998,2003,-55.92,-27.47,150
i_-55.94_-9.6_256,1990,2015,-55.94,-9.6,256
i_-58.93_-2.94_67,2006,2006,-58.93,-2.94,67
i_-6.0066667_43.5334668_137,1990,2015,-6.0066667,43.5334668,137
i_-6.0334646_40.661202_867,1990,2015,-6.0334646,40.661202,867
i_-6.0795_40.0783796_380,1990,2015,-6.0795,40.0783796,380
i_-6.087476_42.0742778_801,1990,2015,-6.087476,42.0742778,801
i_-6.0996297_41.6533069_813,1990,2015,-6.0996297,41.6533069,813
i_-6.1291717_38.7677273_410,1990,2015,-6.1291717,38.7677273,410
i_-6.13_40.91_809,2001,2001,-6.13,40.91,809
i_-6.1458384_41.077697_786,1990,2015,-6.1458384,41.077697,786
i_-6.1477778_52.9266667_101,1990,2015,-6.1477778,52.9266667,101
i_-6.173611_52.982222_282,1990,2015,-6.173611,52.982222,282
i_-6.1995_43.51_348,1990,2015,-6.1995,43.51,348
i_-6.2_40.53_1362,2001,2001,-6.2,40.53,1362
i_-6.22_40.56_1054,2001,2001,-6.22,40.56,1054
i_-6.228_53.11333333_513,1990,2015,-6.228,53.11333333,513
i_-6.231111_53.115556_513,1990,2015,-6.231111,53.115556,513
i_-6.2590707_41.4938485_648,1990,2015,-6.2590707,41.4938485,648
i_-6.2968599_54.0467633_314,1990,2015,-6.2968599,54.0467633,314
i_-6.3150602_38.0161667_694,1990,2015,-6.3150602,38.0161667,694
i_-6.3308792_41.7668599_867,1990,2015,-6.3308792,41.7668599,867
i_-6.365_41.777778_852,1990,2015,-6.365,41.777778,852
i_-6.4_37.29_100,2004,2005,-6.4,37.29,100
i_-6.4095821_42.0460773_957,1990,2015,-6.4095821,42.0460773,957
i_-6.4136981_40.6024228_788,1990,2015,-6.4136981,40.6024228,788
i_-6.4155741_39.882662_299,1990,2015,-6.4155741,39.882662,299
i_-6.4272731_37.7118842_450,1990,2015,-6.4272731,37.7118842,450
i_-6.433333_40.200556_406,1990,2015,-6.433333,40.200556,406
i_-6.4460024_42.1824975_1605,1990,2015,-6.4460024,42.1824975,1605
i_-6.4588935_39.2989861_369,1990,2015,-6.4588935,39.2989861,369
i_-6.4885494_41.3664011_753,1990,2015,-6.4885494,41.3664011,753
i_-6.4968518_37.9864306_484,1990,2015,-6.4968518,37.9864306,484
i_-6.5079145_40.4870256_770,1990,2015,-6.5079145,40.4870256,770
i_-6.5253913_42.4615435_961,1990,2015,-6.5253913,42.4615435,961
i_-6.5643841_40.436099_813,1990,2015,-6.5643841,40.436099,813
i_-6.6076944_39.1323195_308,1990,2015,-6.6076944,39.1323195,308
i_-6.6784783_37.2335265_81,1990,2015,-6.6784783,37.2335265,81
i_-6.69_39.42_374,1990,2015,-6.69,39.42,374
i_-6.714375_39.5493288_363,1990,2015,-6.714375,39.5493288,363
i_-6.7162705_43.1489927_979,1990,2015,-6.7162705,43.1489927,979
i_-6.71667_40.31667_870,1997,1999,-6.71667,40.31667,870
i_-6.7225_37.165278_46,1990,2015,-6.7225,37.165278,46
i_-6.747778_38.483611_705,1990,2015,-6.747778,38.483611,705
i_-6.7489179_38.2436764_356,1990,2015,-6.7489179,38.2436764,356
i_-6.7834398_37.6518982_178,1990,2015,-6.7834398,37.6518982,178
i_-6.8250463_37.7955602_272,1990,2015,-6.8250463,37.7955602,272
i_-6.8525_53.508611_61,1990,2015,-6.8525,53.508611,61
i_-6.8602778_37.9328572_563,1990,2015,-6.8602778,37.9328572,563
i_-6.9507917_41.2486007_404,1990,2015,-6.9507917,41.2486007,404
i_-6.96_38.33_322,1990,2015,-6.96,38.33,322
i_-6.9645463_37.628037_109,1990,2015,-6.9645463,37.628037,109
i_-6.9872222_41.6615277_611,1990,2015,-6.9872222,41.6615277,611
i_-60.11_-2.59_132,1999,2002,-60.11,-2.59,132
i_-60.15306_-2.6275_103,2002,2002,-60.15306,-2.6275,103
i_-60.15306_-2.6275_98,1990,2015,-60.15306,-2.6275,98
i_-60.20888889_-2.606944444_63,2002,2002,-60.20888889,-2.606944444,63
i_-60.20888889_-2.606944444_82,1990,2015,-60.20888889,-2.606944444,82
i_-60.21611111_-2.606944444_113,2002,2002,-60.21611111,-2.606944444,113
i_-60.21611111_-2.609444444_94,1990,2015,-60.21611111,-2.609444444,94
i_-60.22_-2.6_82,1990,2015,-60.22,-2.6,82
i_-60.74778_-14.5675_782,1990,2015,-60.74778,-14.5675,782
i_-60.74861_-14.56083_782,1990,2015,-60.74861,-14.56083,782
i_-60.83178_-14.57719_228,1990,2015,-60.83178,-14.57719,228
i_-60.83178_-14.57719_238,2001,2001,-60.83178,-14.57719,238
i_-60.92789_-14.55669_195,2001,2001,-60.92789,-14.55669,195
i_-60.92789_-14.55669_205,1990,2015,-60.92789,-14.55669,205
i_-61.13837_-14.40828_187,1990,2015,-61.13837,-14.40828,187
i_-61.14027_-14.40814_187,1990,2015,-61.14027,-14.40814,187
i_-61.14778_-14.38556_202,1990,2015,-61.14778,-14.38556,202
i_-63.383333_-8.75_82,2000,2001,-63.383333,-8.75,82
i_-65.183_-4.883_90,2002,2002,-65.183,-4.883,90
i_-65.75916667_18.26861111_1042,1977,1977,-65.75916667,18.26861111,1042
i_-66.46_-0.14_94,2000,2001,-66.46,-0.14,94
i_-67_18_100,1985,1985,-67,18,100
i_-67.00083_1.93_120,1978,1978,-67.00083,1.93,120
i_-67.02168_1.93284_106,1990,2015,-67.02168,1.93284,106
i_-67.03828_1.93_101,1990,2015,-67.03828,1.93,101
i_-67.03828_1.93_104,2004,2004,-67.03828,1.93,104
i_-67.04_1.93_101,1990,2015,-67.04,1.93,101
i_-67.04_1.93_104,2004,2004,-67.04,1.93,104
i_-67.05_1.9_89,1976,1976,-67.05,1.9,89
i_-68.107_44.871_233,1990,2015,-68.107,44.871,233
i_-68.21_44.34_149,1990,2015,-68.21,44.34,149
i_-68.28_44.32_108,1990,2015,-68.28,44.32,108
i_-68.30103_-10.55611_211,1990,2015,-68.30103,-10.55611,211
i_-68.31148_-10.5664_200,1990,2015,-68.31148,-10.5664,200
i_-68.96296_-12.49967_198,1990,2015,-68.96296,-12.49967,198
i_-69.26103_-12.82568_220,1990,2015,-69.26103,-12.82568,220
i_-69.27053_-12.83029_220,1990,2015,-69.27053,-12.83029,220
i_-69.27829_-12.83647_209,1990,2015,-69.27829,-12.83647,209
i_-69.28608_-12.83475_209,1990,2015,-69.28608,-12.83475,209
i_-69.28838_-12.84411_211,1990,2015,-69.28838,-12.84411,211
i_-69.29601_-12.8385_201,1990,2015,-69.29601,-12.8385,201
i_-69.99071_-3.05624_90,1990,2015,-69.990710000000007,-3.05624,90
i_-69.99303_-3.0576_91,1990,2015,-69.99303,-3.0576,91
i_-7_43_618,1990,2015,-7,43,618
i_-7.0293358_52.5467633_251,1990,2015,-7.0293358,52.5467633,251
i_-7.03_38.109444_305,1990,2015,-7.03,38.109444,305
i_-7.031944_52.544444_251,1990,2015,-7.031944,52.544444,251
i_-7.0473657_39.3522408_384,1990,2015,-7.0473657,39.3522408,384
i_-7.0761257_43.1101461_827,1990,2015,-7.0761257,43.1101461,827
i_-7.0774444_38.0460741_397,1990,2015,-7.0774444,38.0460741,397
i_-7.083_42_976,1990,2015,-7.083,42,976
i_-7.0834398_39.4953889_360,1990,2015,-7.0834398,39.4953889,360
i_-7.1454815_37.5976158_235,1990,2015,-7.1454815,37.5976158,235
i_-7.1489074_38.3201065_234,1990,2015,-7.1489074,38.3201065,234
i_-7.174167_37.553889_167,1990,2015,-7.174167,37.553889,167
i_-7.174444_37.555556_167,1990,2015,-7.174444,37.555556,167
i_-7.1912005_38.4636014_205,1990,2015,-7.1912005,38.4636014,205
i_-7.2272731_38.6005277_175,1990,2015,-7.2272731,38.6005277,175
i_-7.2483935_37.2862593_49,1990,2015,-7.2483935,37.2862593,49
i_-7.2996297_42.3476323_825,1990,2015,-7.2996297,42.3476323,825
i_-7.3111204_43.0649676_732,1990,2015,-7.3111204,43.0649676,732
i_-7.3262525_37.5670404_223,1990,2015,-7.3262525,37.5670404,223
i_-7.4_57.26666667_7.5,2003,2004,-7.4,57.26666667,7.5
i_-7.4262454_42.7623981_476,1990,2015,-7.4262454,42.7623981,476
i_-7.4333_37.21667_5,2001,2002,-7.4333,37.21667,5
i_-7.4426403_41.1262592_455,1990,2015,-7.4426403,41.1262592,455
i_-7.4645667_42.8984245_396,1990,2015,-7.4645667,42.8984245,396
i_-7.4759058_53.0493358_214,1990,2015,-7.4759058,53.0493358,214
i_-7.483056_53.050556_214,1990,2015,-7.483056,53.050556,214
i_-7.5802116_52.033545_98,1990,2015,-7.5802116,52.033545,98
i_-7.6251933_41.7737248_769,1990,2015,-7.6251933,41.7737248,769
i_-7.654722_53.985833_86,1990,2015,-7.654722,53.985833,86
i_-7.6619899_42.8677273_451,1990,2015,-7.6619899,42.8677273,451
i_-7.664722_52.593333_136,1990,2015,-7.664722,52.593333,136
i_-7.69_52.3134299_274,1990,2015,-7.69,52.3134299,274
i_-7.7151667_43.7266667_93,1990,2015,-7.7151667,43.7266667,93
i_-7.7456667_43.1459091_453,1990,2015,-7.7456667,43.1459091,453
i_-7.791715_52.5843841_114,1990,2015,-7.791715,52.5843841,114
i_-7.84_42.96_595,1997,1997,-7.84,42.96,595
i_-7.84_53.25_47,1990,2015,-7.84,53.25,47
i_-7.8468599_54.1459058_433,1990,2015,-7.8468599,54.1459058,433
i_-7.8469136_53.4433333_45,1990,2015,-7.8469136,53.4433333,45
i_-7.858611_52.161944_162,1990,2015,-7.858611,52.161944,162
i_-7.873244_54.8285933_157,1990,2015,-7.873244,54.8285933,157
i_-7.9145_43.6956667_175,1990,2015,-7.9145,43.6956667,175
i_-7.94_52.9852416_68,1990,2015,-7.94,52.9852416,68
i_-7.9944537_41.9520694_636,1990,2015,-7.9944537,41.9520694,636
i_-70.27585905_-45.3912881_550,2001,2001,-70.27585905,-45.3912881,550
i_-70.30251_-3.74124_106,1990,2015,-70.30251,-3.74124,106
i_-70.30551_-3.74099_106,1990,2015,-70.30551,-3.74099,106
i_-71.53779733_-45.968654_650,2001,2001,-71.53779733,-45.968654,650
i_-71.99_45.95_155,1990,2015,-71.99,45.95,155
i_-72.23_-51.58_328,2002,2005,-72.23,-51.58,328
i_-72.24_-51.6_274,2002,2005,-72.24,-51.6,274
i_-72.26_-51.68_256,2006,2008,-72.26,-51.68,256
i_-72.27_-9.04_278,1990,2015,-72.27,-9.04,278
i_-72.78992_-8.88395_229,1990,2015,-72.78992,-8.88395,229
i_-72.84305_-3.43393_109,1990,2015,-72.84305,-3.43393,109
i_-72.84581_-3.43955_109,1990,2015,-72.84581,-3.43955,109
i_-72.90359_-3.25114_123,1990,2015,-72.90359,-3.25114,123
i_-72.90744_-3.25211_123,1990,2015,-72.90744,-3.25211,123
i_-72.93_-3.25_107,1990,2015,-72.93,-3.25,107
i_-73.42577_-3.95437_134,1990,2015,-73.42577,-3.95437,134
i_-73.43411_-3.94943_134,1990,2015,-73.43411,-3.94943,134
i_-73.4357_-3.94778_134,1990,2015,-73.4357,-3.94778,134
i_-73.4374_-3.95295_134,1990,2015,-73.4374,-3.95295,134
i_-73.43894_-3.95126_134,1990,2015,-73.43894,-3.95126,134
i_-74.00926_41.4199_254,1935,1935,-74.00926,41.4199,254
i_-74.23_43.98_530,1985,2013,-74.23,43.98,530
i_-75.59_45.32_116,1970,1970,-75.59,45.32,116
i_-75.59_45.32_92,1990,2015,-75.59,45.32,92
i_-76.08_-5.75_180,1985,1985,-76.08,-5.75,180
i_-76.14358333_-0.637783333_234,1990,2015,-76.14358333,-0.637783333,234
i_-76.15462_-0.63888_234,1990,2015,-76.15462,-0.63888,234
i_-76.31667_44.56667_167,1977,1977,-76.31667,44.56667,167
i_-76.32_44.57_119,1990,2015,-76.32,44.57,119
i_-76.4738_-0.69792_259,1990,2015,-76.4738,-0.69792,259
i_-76.48218_-0.69852_280,1990,2015,-76.48218,-0.69852,280
i_-76.67_18.08_1200,1989,1989,-76.67,18.08,1200
i_-77.6095_-1.0775_437,1990,2015,-77.6095,-1.0775,437
i_-77.61222_-1.07353_413,1990,2015,-77.61222,-1.07353,413
i_-77.61528_-1.06833_413,1990,2015,-77.61528,-1.06833,413
i_-77.62167_-1.06167_413,1990,2015,-77.62167,-1.06167,413
i_-77.63_-1.75_475,1990,2015,-77.63,-1.75,475
i_-79.04_41.65_427,2006,2011,-79.04,41.65,427
i_-79.75_9.17_132,2006,2006,-79.75,9.17,132
i_-79.97_9.28_140,2000,2001,-79.97,9.28,140
i_-8_37.66666667_125,2003,2004,-8,37.66666667,125
i_-8.065_38.973056_129,1990,2015,-8.065,38.973056,129
i_-8.1225_41.946111_767,1990,2015,-8.1225,41.946111,767
i_-8.1609541_54.2527657_216,1990,2015,-8.1609541,54.2527657,216
i_-8.1802222_54.3985_274,1990,2015,-8.1802222,54.3985,274
i_-8.244444_40.085_614,1990,2015,-8.244444,40.085,614
i_-8.281667_54.264444_128,1990,2015,-8.281667,54.264444,128
i_-8.2960185_52.6625794_354,1990,2015,-8.2960185,52.6625794,354
i_-8.3795_41.915_610,1990,2015,-8.3795,41.915,610
i_-8.4109722_52.3651667_315,1990,2015,-8.4109722,52.3651667,315
i_-8.4126691_54.2266667_105,1990,2015,-8.4126691,54.2266667,105
i_-8.525278_38.331389_66,1990,2015,-8.525278,38.331389,66
i_-8.528333_38.329167_66,1990,2015,-8.528333,38.329167,66
i_-8.574_41.8635_560,1990,2015,-8.574,41.8635,560
i_-8.608333_38.661389_97,1990,2015,-8.608333,38.661389,97
i_-8.618056_54.200278_134,1990,2015,-8.618056,54.200278,134
i_-8.620556_52.313056_187,1990,2015,-8.620556,52.313056,187
i_-8.6485749_54.1843841_212,1990,2015,-8.6485749,54.1843841,212
i_-8.686389_42.74_100,1990,2015,-8.686389,42.74,100
i_-8.7_42.748056_167,1990,2015,-8.7,42.748056,167
i_-8.7092778_53.0336296_57,1990,2015,-8.7092778,53.0336296,57
i_-8.7652416_52.0352416_261,1990,2015,-8.7652416,52.0352416,261
i_-8.782222_52.065_352,1990,2015,-8.782222,52.065,352
i_-8.815_43.2661667_123,1990,2015,-8.815,43.2661667,123
i_-8.951667_39.800833_65,1990,2015,-8.951667,39.800833,65
i_-8.9525_43.038889_339,1990,2015,-8.9525,43.038889,339
i_-8.961111_43.035_364,1990,2015,-8.961111,43.035,364
i_-80_33_10,1990,2015,-80,33,10
i_-80.16_36.67_354,1988,1989,-80.16,36.67,354
i_-80.26_43.52_314,1971,1971,-80.26,43.52,314
i_-82.13_30.73_36,1991,1991,-82.13,30.73,36
i_-83.54_10.6_12,1990,2015,-83.54,10.6,12
i_-84_10.43_80,1997,1997,-84,10.43,80
i_-84.85_45.55_288,1988,1990,-84.85,45.55,288
i_-84.98_10.43_50,1992,1992,-84.98,10.43,50
i_-85.83_44.38_303,1988,1990,-85.83,44.38,303
i_-86.11_40.27_160,1993,1993,-86.11,40.27,160
i_-86.15_43.66_264,1988,1990,-86.15,43.66,264
i_-86.37_38.95_216,1990,2015,-86.37,38.95,216
i_-86.5_39.17_253,1990,2015,-86.5,39.17,253
i_-88.88_46.86_380,1988,1990,-88.88,46.86,380
i_-9.334444_53.361111_134,1990,2015,-9.334444,53.361111,134
i_-9.543889_53.768333_58,1990,2015,-9.543889,53.768333,58
i_-9.6652416_53.4835265_124,1990,2015,-9.6652416,53.4835265,124
i_-9.7259058_54.1826691_36,1990,2015,-9.7259058,54.1826691,36
i_-90.7333_47.68333_420,1998,1990,-90.7333,47.68333,420
i_-95.11667_18.58333_160,1983,1986,-95.11667,18.58333,160
i_-95.12_18.58_552,1979,1980,-95.12,18.58,552
i_0_40_1,1990,2015,0,40,1
i_0.009444_44.056111_141,1990,2015,0.009444,44.056111,141
i_0.1149734_41.1984782_322,1990,2015,0.1149734,41.1984782,322
i_0.119444_44.116389_124,1990,2015,0.119444,44.116389,124
i_0.1336981_42.334041_678,1990,2015,0.1336981,42.334041,678
i_0.1685859_48.4034647_175,1990,2015,0.1685859,48.4034647,175
i_0.1772222_50.7767196_78,1990,2015,0.1772222,50.7767196,78
i_0.179066_40.749682_1172,1990,2015,0.179066,40.749682,1172
i_0.1804352_40.7788935_918,1990,2015,0.1804352,40.7788935,918
i_0.2_52.41666667_5,2000,2000,0.2,52.41666667,5
i_0.203477_40.741468_1183,1990,2015,0.203477,40.741468,1183
i_0.223614_41.120115_240,1990,2015,0.223614,41.120115,240
i_0.225243_41.107455_278,1990,2015,0.225243,41.107455,278
i_0.228518_40.724184_792,1990,2015,0.228518,40.724184,792
i_0.234685_41.129334_276,1990,2015,0.234685,41.129334,276
i_0.247022_41.129414_330,1990,2015,0.247022,41.129414,330
i_0.248989_41.102873_339,1990,2015,0.248989,41.102873,339
i_0.251312_40.733592_856,1990,2015,0.251312,40.733592,856
i_0.257291_41.138539_330,1990,2015,0.257291,41.138539,330
i_0.257786_40.868654_596,1990,2015,0.257786,40.868654,596
i_0.260537_40.788052_1053,1990,2015,0.260537,40.788052,1053
i_0.261245_40.7789_1053,1990,2015,0.261245,40.7789,1053
i_0.263717_40.705947_950,1990,2015,0.263717,40.705947,950
i_0.263834_41.095769_376,1990,2015,0.263834,41.095769,376
i_0.267009_40.875178_578,1990,2015,0.267009,40.875178,578
i_0.268741_41.092283_376,1990,2015,0.268741,41.092283,376
i_0.269932_40.832914_747,1990,2015,0.269932,40.832914,747
i_0.270675_41.074316_405,1990,2015,0.270675,41.074316,405
i_0.272038_41.103512_376,1990,2015,0.272038,41.103512,376
i_0.274471_41.067704_405,1990,2015,0.274471,41.067704,405
i_0.274671_40.833026_747,1990,2015,0.274671,40.833026,747
i_0.275007_40.733272_1073,1990,2015,0.275007,40.733272,1073
i_0.2766667_51.6433333_86,1990,2015,0.2766667,51.6433333,86
i_0.279631_40.827739_1046,1990,2015,0.279631,40.827739,1046
i_0.284508_41.095052_375,1990,2015,0.284508,41.095052,375
i_0.2850701_41.3520797_201,1990,2015,0.2850701,41.3520797,201
i_0.285485_40.760936_1229,1990,2015,0.285485,40.760936,1229
i_0.285528_41.05813_452,1990,2015,0.285528,41.05813,452
i_0.28681_41.144949_302,1990,2015,0.28681,41.144949,302
i_0.289065_40.91623_469,1990,2015,0.289065,40.91623,469
i_0.29072_40.991926_429,1990,2015,0.29072,40.991926,429
i_0.293333_41.044227_464,1990,2015,0.293333,41.044227,464
i_0.294514_41.130882_328,1990,2015,0.294514,41.130882,328
i_0.295584_40.806317_1133,1990,2015,0.295584,40.806317,1133
i_0.297986_41.058441_426,1990,2015,0.297986,41.058441,426
i_0.300006_40.717088_895,1990,2015,0.300006,40.717088,895
i_0.305001_40.87818_605,1990,2015,0.305001,40.87818,605
i_0.306732_40.890524_605,1990,2015,0.306732,40.890524,605
i_0.307581_41.01574_448,1990,2015,0.307581,41.01574,448
i_0.307587_40.806166_1133,1990,2015,0.307587,40.806166,1133
i_0.308919_41.104289_352,1990,2015,0.308919,41.104289,352
i_0.3122323_42.4938485_2289,1990,2015,0.3122323,42.4938485,2289
i_0.315406_40.904939_641,1990,2015,0.315406,40.904939,641
i_0.316051_40.865521_687,1990,2015,0.316051,40.865521,687
i_0.318636_41.182622_279,1990,2015,0.318636,41.182622,279
i_0.319194_41.122146_362,1990,2015,0.319194,41.122146,362
i_0.321892_41.050497_482,1990,2015,0.321892,41.050497,482
i_0.325836_40.942452_467,1990,2015,0.325836,40.942452,467
i_0.327022_40.905389_731,1990,2015,0.327022,40.905389,731
i_0.3304352_41.0766667_383,1990,2015,0.3304352,41.0766667,383
i_0.331624_41.086984_383,1990,2015,0.331624,41.086984,383
i_0.3319899_42.3500303_1090,1990,2015,0.3319899,42.3500303,1090
i_0.333572_41.019947_473,1990,2015,0.333572,41.019947,473
i_0.334334_41.00105_484,1990,2015,0.334334,41.00105,484
i_0.336125_41.133491_361,1990,2015,0.336125,41.133491,361
i_0.336964_40.959949_443,1990,2015,0.336964,40.959949,443
i_0.341047_40.893122_731,1990,2015,0.341047,40.893122,731
i_0.34112_40.891322_954,1990,2015,0.34112,40.891322,954
i_0.341436_41.141216_361,1990,2015,0.341436,41.141216,361
i_0.341828_40.962493_375,1990,2015,0.341828,40.962493,375
i_0.342148_41.131829_361,1990,2015,0.342148,41.131829,361
